"Item_Number","Title","End_Time","Price","Ruler","Year","Mint","YI_Num","Description","Obverse_Image","Reverse_Image","Obverse_Text","Reverse_Text","Obverse_URL","Reverse_URL"
"371622259268","LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6591-","19. Mai. 2016 19:08:18 MESZ","EUR 72,00","","","","","","371622259268o.jpg","371622259268r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6591-/00/s/NzkwWDc2NA==/z/fY4AAOSw3mpXMNPg/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6591-/00/s/Nzk1WDc2Ng==/z/n-AAAOSw3zxXMNPj/$_10.jpg"
"301953235165","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6241-","19. Mai. 2016 19:06:58 MESZ","EUR 49,50","","","","","","301953235165o.jpg","301953235165r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6241-/00/s/NzY0WDc3Nw==/z/dTAAAOSw1KxXMe4f/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6241-/00/s/NzgzWDc1MQ==/z/yoMAAOSwcL5XMe4j/$_10.jpg"
"301952529192","LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6590-","19. Mai. 2016 19:03:01 MESZ","EUR 33,50","","","","","","301952529192o.jpg","301952529192r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6590-/00/s/ODE2WDgyMQ==/z/NGAAAOSw~oFXMNPT/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6590-/00/s/ODA4WDgyMw==/z/HEYAAOSwInxXMNPX/$_10.jpg"
"301953236306","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6251-","20. Mai. 2016 19:16:24 MESZ","EUR 80,00","","","","","","301953236306o.jpg","301953236306r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6251-/00/s/NzQ5WDcyNQ==/z/TwQAAOSwInxXMe6U/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6251-/00/s/NzM3WDcyNA==/z/T4UAAOSwInxXMe6X/$_10.jpg"
"301953236237","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6250-","20. Mai. 2016 19:11:26 MESZ","EUR 46,50","","","","","","301953236237o.jpg","301953236237r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6250-/00/s/NzcyWDc2Mg==/z/TVkAAOSwInxXMe6J/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6250-/00/s/NzY2WDc3NQ==/z/FKQAAOSwYmZXMe6N/$_10.jpg"
"371622259498","LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6593-","20. Mai. 2016 19:08:38 MESZ","EUR 67,66","","","","","","371622259498o.jpg","371622259498r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6593-/00/s/Nzc1WDc5OA==/z/a-AAAOSwYmZXMNP8/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6593-/00/s/NzczWDc5Nw==/z/I1wAAOSwInxXMNQC/$_10.jpg"
"301953236141","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6249-","20. Mai. 2016 19:06:56 MESZ","EUR 33,39","","","","","","301953236141o.jpg","301953236141r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6249-/00/s/NzU4WDc1Nw==/z/UeEAAOSwt7pXMe59/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6249-/00/s/NzQyWDc2OA==/z/2bwAAOSwBs1XMe6B/$_10.jpg"
"371622259377","LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6592-","20. Mai. 2016 19:03:17 MESZ","EUR 67,66","","","","","","371622259377o.jpg","371622259377r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6592-/00/s/ODEzWDgwOQ==/z/~94AAOSwXpdXMNPs/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6592-/00/s/ODAyWDgwNg==/z/QdMAAOSwDJhXMNPy/$_10.jpg"
"371623368955","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6248-","20. Mai. 2016 19:01:54 MESZ","EUR 33,39","","","","","","371623368955o.jpg","371623368955r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6248-/00/s/Nzc2WDc2Mw==/z/1soAAOSwcL5XMe5w/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6248-/00/s/NzYyWDc2NQ==/z/p2gAAOSwqRdXMe50/$_10.jpg"
"301953235932","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6247-","20. Mai. 2016 18:56:57 MESZ","EUR 70,00","","","","","","301953235932o.jpg","301953235932r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6247-/00/s/ODEwWDc4NQ==/z/PFoAAOSw3mpXMe5h/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6247-/00/s/Nzc0WDgxMg==/z/Tm8AAOSwt7pXMe5n/$_10.jpg"
"231940052251","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6246-","20. Mai. 2016 18:51:11 MESZ","EUR 79,89","","","","","","231940052251o.jpg","231940052251r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6246-/00/s/NzYwWDc1Ng==/z/fh0AAOSw1KxXMe5T/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6246-/00/s/NzM3WDc1OA==/z/ohgAAOSwqRdXMe5X/$_10.jpg"
"301953235633","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6245-","20. Mai. 2016 18:46:54 MESZ","EUR 68,00","","","","","","301953235633o.jpg","301953235633r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6245-/00/s/Nzc4WDc3NA==/z/g7MAAOSwy-5XMe5I/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6245-/00/s/Nzg4WDc2Mg==/z/0bAAAOSwBs1XMe5L/$_10.jpg"
"301958746220","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR3491-","20. Mai. 2016 18:44:07 MESZ","EUR 74,00","","","","","","301958746220o.jpg","301958746220r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR3491-/00/s/Nzc1WDc4MA==/z/8B0AAOSwH71XOkbh/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR3491-/00/s/NzcxWDc3Ng==/z/kQMAAOSwfC9XOkbl/$_10.jpg"
"301953232961","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6229-","17. Mai. 2016 19:16:33 MESZ","EUR 128,77","","","","","","301953232961o.jpg","301953232961r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6229-/00/s/NzY2WDc2OQ==/z/rqwAAOSwubRXMe2F/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6229-/00/s/NzY0WDc2OA==/z/f5gAAOSwqRdXMe2J/$_10.jpg"
"301961265437","LANZ-Rumseldschuken-Fals-Masud-Tuerkei-Islam-VA2511-","21. Mai. 2016 11:55:11 MESZ","EUR 1,00","","","","","","301961265437o.jpg","301961265437r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Fals-Masud-Tuerkei-Islam-VA2511-/00/s/NTY0WDUxOA==/z/h8cAAOSwQjZXPhz6/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Fals-Masud-Tuerkei-Islam-VA2511-/00/s/NTQyWDUzMQ==/z/jS4AAOSwrb5XPhz8/$_10.jpg"
"301959586385","LANZ-Rumseldschuken-Dirham-Kay-Kawus-II-Tuerkei-Islam-QV1349-","21. Mai. 2016 20:06:05 MESZ","EUR 40,51","","","","","","301959586385o.jpg","301959586385r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kawus-II-Tuerkei-Islam-QV1349-/00/s/NzU3WDczOQ==/z/wPEAAOSwZetXO51K/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kawus-II-Tuerkei-Islam-QV1349-/00/s/NzQ0WDc1NA==/z/5KoAAOSw41xXO51O/$_10.jpg"
"231940058599","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6258-","21. Mai. 2016 19:16:27 MESZ","EUR 42,41","","","","","","231940058599o.jpg","231940058599r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6258-/00/s/NzM5WDc1NQ==/z/YMwAAOSwt7pXMe7s/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6258-/00/s/NzQzWDc1Mw==/z/WYsAAOSwg1pXMe7w/$_10.jpg"
"231940057654","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6257-","21. Mai. 2016 19:11:50 MESZ","EUR 41,50","","","","","","231940057654o.jpg","231940057654r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6257-/00/s/NzgxWDc2MQ==/z/V3cAAOSwg1pXMe7g/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6257-/00/s/NzU0WDc1Nw==/z/lDMAAOSw1KxXMe7k/$_10.jpg"
"301952530013","LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6595-","21. Mai. 2016 19:08:35 MESZ","EUR 51,00","","","","","","301952530013o.jpg","301952530013r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6595-/00/s/Nzk4WDc5OA==/z/J60AAOSwInxXMNQY/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6595-/00/s/ODEzWDgwMA==/z/qGAAAOSwcL5XMNQd/$_10.jpg"
"301953236797","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6256-","21. Mai. 2016 19:06:01 MESZ","EUR 40,51","","","","","","301953236797o.jpg","301953236797r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6256-/00/s/NzI1WDcyNg==/z/7pUAAOSwe8tXMe7T/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6256-/00/s/NzIzWDcxOA==/z/5NwAAOSwcL5XMe7Y/$_10.jpg"
"231939022452","LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6594-","21. Mai. 2016 19:03:57 MESZ","EUR 53,00","","","","","","231939022452o.jpg","231939022452r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6594-/00/s/NzcwWDc3Ng==/z/O5cAAOSw~oFXMNQK/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6594-/00/s/NzczWDc3Ng==/z/Je0AAOSwInxXMNQP/$_10.jpg"
"231940056880","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6255-","21. Mai. 2016 19:01:07 MESZ","EUR 40,51","","","","","","231940056880o.jpg","231940056880r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6255-/00/s/NzQ3WDc2MA==/z/mBoAAOSwy-5XMe7H/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6255-/00/s/NzY0WDc2MQ==/z/VmQAAOSwInxXMe7L/$_10.jpg"
"301953236625","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6254-","21. Mai. 2016 18:56:57 MESZ","EUR 53,00","","","","","","301953236625o.jpg","301953236625r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6254-/00/s/NzIyWDc0Ng==/z/4fYAAOSwBs1XMe69/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6254-/00/s/NzQ0WDczMw==/z/1swAAOSwubRXMe7A/$_10.jpg"
"301953236530","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6253-","21. Mai. 2016 18:51:34 MESZ","EUR 40,51","","","","","","301953236530o.jpg","301953236530r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6253-/00/s/NzMxWDc2NA==/z/6SYAAOSwe8tXMe6w/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6253-/00/s/NzYwWDc3OQ==/z/UK4AAOSwg1pXMe6z/$_10.jpg"
"371623369335","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6252-","21. Mai. 2016 18:46:17 MESZ","EUR 42,50","","","","","","371623369335o.jpg","371623369335r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6252-/00/s/Nzg5WDc4OQ==/z/VysAAOSwt7pXMe6g/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6252-/00/s/ODAwWDc2Mg==/z/3ngAAOSwBs1XMe6j/$_10.jpg"
"371630095377","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR3492-","21. Mai. 2016 18:44:30 MESZ","EUR 43,50","","","","","","371630095377o.jpg","371630095377r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR3492-/00/s/NzY4WDc1Ng==/z/oOYAAOSwf05XOkbs/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR3492-/00/s/NzgyWDc2NA==/z/8VwAAOSwH71XOkbw/$_10.jpg"
"231950149439","LANZ-Rumseldschuken-Fals-Kay-Kawus-I-Tuerkei-Islam-VA2189-","22. Mai. 2016 21:27:36 MESZ","EUR 4,84","","","","","","231950149439o.jpg","231950149439r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Fals-Kay-Kawus-I-Tuerkei-Islam-VA2189-/00/s/NzY5WDc1Mg==/z/WrAAAOSwQjZXPhOh/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Fals-Kay-Kawus-I-Tuerkei-Islam-VA2189-/00/s/NzUxWDc3MQ==/z/taoAAOSwiJFXPhOm/$_10.jpg"
"301961236560","LANZ-Rumseldschuken-Fals-o-J-Suleyman-II-Pferd-Tuerkei-Islam-VA2188-","22. Mai. 2016 21:20:18 MESZ","EUR 8,02","","","","","","301961236560o.jpg","301961236560r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Fals-o-J-Suleyman-II-Pferd-Tuerkei-Islam-VA2188-/00/s/NzI0WDc2MA==/z/O9MAAOSw9k5XPhHs/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Fals-o-J-Suleyman-II-Pferd-Tuerkei-Islam-VA2188-/00/s/NzQ2WDc2MQ==/z/-HAAAOSw-QBXPhHx/$_10.jpg"
"371632655556","LANZ-Rumseldschuken-Fals-o-J-Suleyman-II-Pferd-Tuerkei-Islam-VA2187-","22. Mai. 2016 21:20:06 MESZ","EUR 4,62","","","","","","371632655556o.jpg","371632655556r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Fals-o-J-Suleyman-II-Pferd-Tuerkei-Islam-VA2187-/00/s/NzI4WDc5Mw==/z/87gAAOSwrb5XPhHf/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Fals-o-J-Suleyman-II-Pferd-Tuerkei-Islam-VA2187-/00/s/NzU5WDc0OA==/z/9nwAAOSw-QBXPhHk/$_10.jpg"
"231950134207","LANZ-Rumseldschuken-Fals-o-J-Suleyman-II-Pferd-Tuerkei-Islam-VA2186-","22. Mai. 2016 21:16:23 MESZ","EUR 3,62","","","","","","231950134207o.jpg","231950134207r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Fals-o-J-Suleyman-II-Pferd-Tuerkei-Islam-VA2186-/00/s/ODYxWDc5NQ==/z/yJgAAOSwq5pXPhEB/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Fals-o-J-Suleyman-II-Pferd-Tuerkei-Islam-VA2186-/00/s/ODIxWDgwNQ==/z/07wAAOSwrb5XPhEF/$_10.jpg"
"301953238099","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6266-","22. Mai. 2016 19:16:34 MESZ","EUR 36,50","","","","","","301953238099o.jpg","301953238099r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6266-/00/s/NzY5WDc2NA==/z/VpkAAOSw3mpXMe88/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6266-/00/s/NzUyWDc1Ng==/z/oFoAAOSw1KxXMe9C/$_10.jpg"
"301953237904","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6265-","22. Mai. 2016 19:11:31 MESZ","EUR 36,50","","","","","","301953237904o.jpg","301953237904r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6265-/00/s/NzM4WDcyOA==/z/whkAAOSwqRdXMe8x/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6265-/00/s/NzIyWDcyNw==/z/8RwAAOSwcL5XMe80/$_10.jpg"
"231939022982","LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6597-","22. Mai. 2016 19:08:55 MESZ","EUR 51,00","","","","","","231939022982o.jpg","231939022982r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6597-/00/s/ODA4WDgxNw==/z/QSYAAOSw~oFXMNQx/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6597-/00/s/ODEwWDgxMQ==/z/LMMAAOSwInxXMNQ1/$_10.jpg"
"371623370375","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6264-","22. Mai. 2016 19:06:44 MESZ","EUR 63,00","","","","","","371623370375o.jpg","371623370375r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6264-/00/s/NzY3WDc2Nw==/z/7xsAAOSwcL5XMe8m/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6264-/00/s/NzY0WDc3MA==/z/phEAAOSw8vZXMe8p/$_10.jpg"
"371622260239","LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6596-","22. Mai. 2016 19:03:05 MESZ","EUR 82,00","","","","","","371622260239o.jpg","371622260239r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6596-/00/s/NzkwWDc3OQ==/z/qdsAAOSwcL5XMNQk/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6596-/00/s/Nzg2WDc4Nw==/z/5MoAAOSwubRXMNQo/$_10.jpg"
"371623370316","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6263-","22. Mai. 2016 19:01:18 MESZ","EUR 58,00","","","","","","371623370316o.jpg","371623370316r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6263-/00/s/NzgyWDc3NA==/z/JIAAAOSwYmZXMe8a/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6263-/00/s/NzcxWDc3Mg==/z/U10AAOSw3mpXMe8e/$_10.jpg"
"301953237661","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6262-","22. Mai. 2016 18:56:20 MESZ","EUR 40,51","","","","","","301953237661o.jpg","301953237661r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6262-/00/s/NzY1WDc5MQ==/z/39EAAOSwubRXMe8P/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6262-/00/s/NzY0WDc3Mw==/z/4DIAAOSwubRXMe8S/$_10.jpg"
"301953237595","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6260-","22. Mai. 2016 18:51:52 MESZ","EUR 40,51","","","","","","301953237595o.jpg","301953237595r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6260-/00/s/NzYzWDc4OA==/z/Y7UAAOSwt7pXMe8D/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6260-/00/s/NzU2WDc4OQ==/z/ZC4AAOSwt7pXMe8G/$_10.jpg"
"231940059596","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6259-","22. Mai. 2016 18:46:51 MESZ","EUR 37,50","","","","","","231940059596o.jpg","231940059596r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6259-/00/s/NzM1WDc2MQ==/z/XKEAAOSwInxXMe73/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6259-/00/s/NzIyWDc2MA==/z/6dEAAOSwBs1XMe77/$_10.jpg"
"371630095583","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR3493-","22. Mai. 2016 18:44:52 MESZ","EUR 28,50","","","","","","371630095583o.jpg","371630095583r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR3493-/00/s/NzQwWDc1Mw==/z/J1gAAOSwB9xXOkb3/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR3493-/00/s/NzQzWDc1Nw==/z/syAAAOSwboVXOkb7/$_10.jpg"
"371633889765","LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6042-","26. Mai. 2016 19:23:07 MESZ","EUR 67,66","","","","","","371633889765o.jpg","371633889765r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6042-/00/s/OTAwWDg5MQ==/z/zi0AAOSwrnNXP4fO/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6042-/00/s/ODkwWDg5MQ==/z/4OsAAOSwfY9XP4fT/$_10.jpg"
"371633889698","LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6041-","26. Mai. 2016 19:18:39 MESZ","EUR 55,70","","","","","","371633889698o.jpg","371633889698r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6041-/00/s/ODg0WDkwNQ==/z/zCAAAOSwrnNXP4fA/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dinar-Tughril-Tuerkei-Islam-WR6041-/00/s/ODc4WDkxOA==/z/zNQAAOSwrnNXP4fE/$_10.jpg"
"371623374708","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6623-","26. Mai. 2016 19:16:12 MESZ","EUR 67,66","","","","","","371623374708o.jpg","371623374708r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6623-/00/s/Nzc1WDc2Mw==/z/HrMAAOSwcL5XMfCM/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6623-/00/s/NzcyWDc3OA==/z/l5oAAOSwt7pXMfCQ/$_10.jpg"
"301953240913","LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6622-","26. Mai. 2016 19:11:36 MESZ","EUR 27,60","","","","","","301953240913o.jpg","301953240913r.jpg","","","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6622-/00/s/Nzc0WDgwMg==/z/lQMAAOSwt7pXMfCB/$_10.jpg","http://i.ebayimg.com/t/LANZ-Rumseldschuken-Dirham-Kay-Kobad-Tuerkei-Islam-WR6622-/00/s/NzY2WDgwMA==/z/7QkAAOSwqRdXMfCE/$_10.jpg"
